LECROYWS24Xs-A	49590	Waveform
Segments	1	SegmentSize	1912
Segment	TrigTime	TimeSinceSegment1
#1	03-Jan-2003 01:54:20	0                 
Time	Ampl
582.0313	-57.7255
583.0078	-55.5275
583.9844	-57.4947
584.9609	-55.4145
585.9375	-63.1727
586.9141	-59.425
587.8906	-56.3576
588.8672	-58.8871
589.8438	-59.3783
590.8203	-48.3661
591.7969	-58.8822
592.7734	-58.1234
593.75	-55.2377
594.7266	-55.9155
595.7031	-52.438
596.6797	-63.3814
597.6563	-56.7137
598.6328	-56.2348
599.6094	-53.6487
600.5859	-55.4244
601.5625	-52.1654
602.5391	-60.6775
603.5156	-60.6284
604.4922	-63.6958
605.4688	-54.2603
606.4453	-64.9458
607.4219	-57.0919
608.3984	-66.7214
609.375	-52.1089
610.3516	-70.5968
611.3281	-61.1834
612.3047	-58.9731
613.2813	-55.6945
614.2578	-71.9795
615.2344	-51.3451
616.2109	-55.5226
617.1875	-66.8589
618.1641	-55.891
619.1406	-55.3875
620.1172	-55.6749
621.0938	-51.0062
622.0703	-49.8372
623.0469	-54.4174
624.0234	-60.0733
625	-58.8921
625.9766	-54.1031
626.9531	-55.5054
627.9297	-55.7338
628.9063	-54.5722
629.8828	-56.8561
630.8594	-57.6175
631.8359	-60.3926
632.8125	-56.4706
633.7891	-63.6761
634.7656	-60.3287
635.7422	-72.9913
636.7188	-57.3645
637.6953	-55.9597
638.6719	-67.9813
639.6484	-60.9845
640.625	-64.0715
641.6016	-52.1556
642.5781	-60.7561
643.5547	-61.2423
644.5313	-70.7343
645.5078	-62.6446
646.4844	-58.4647
647.4609	-63.7817
648.4375	-57.868
649.4141	-62.6545
650.3906	-63.0425
651.3672	-53.0299
652.3438	-53.6389
653.3203	-66.1516
654.2969	-62.5219
655.2734	-55.4022
656.25	-58.8159
657.2266	-56.0138
658.2031	-59.6288
659.1797	-56.2053
660.1563	-58.3763
661.1328	-69.4253
662.1094	-57.5119
663.0859	-53.4351
664.0625	-64.8574
665.0391	-62.9737
666.0156	-64.6732
666.9922	-60.7905
667.9688	-56.5442
668.9453	-67.3059
669.9219	-58.3026
670.8984	-58.9215
671.875	-54.2308
672.8516	-62.9811
673.8281	-54.7932
674.8047	-60.901
675.7813	-65.8619
676.7578	-54.4346
677.7344	-49.2159
678.7109	-63.0474
679.6875	-55.2426
680.6641	-54.0957
681.6406	-53.4817
682.6172	-60.621
683.5938	-59.4348
684.5703	-67.9027
685.5469	-52.4429
686.5234	-61.6942
687.5	-57.6346
688.4766	-56.8856
689.4531	-71.1788
690.4297	-56.3478
691.4063	-66.7165
692.3828	-54.9774
693.3594	-64.8009
694.3359	-56.4116
695.3125	-65.965
696.2891	-60.9157
697.2656	-48.3711
698.2422	-62.1584
699.2188	-60.0267
700.1953	-62.0233
701.1719	-63.821
702.1484	-62.372
703.125	-57.6052
704.1016	-52.0352
705.0781	-55.0265
706.0547	-68.5437
707.0313	-56.0531
708.0078	-51.3083
708.9844	-60.0709
709.9609	-52.3496
710.9375	-54.4739
711.9141	-61.7188
712.8906	-55.4145
713.8672	-60.5694
714.8438	-58.2486
715.8203	-58.0448
716.7969	-53.8108
717.7734	-72.1759
718.75	-65.6212
719.7266	-55.6454
720.7031	-58.1823
721.6797	-55.2058
722.6563	-56.7996
723.6328	-61.8121
724.6094	-67.215
725.5859	-55.0977
726.5625	-67.8462
727.5391	-59.5429
728.5156	-64.5725
729.4922	-70.722
730.4688	-53.5775
731.4453	-49.4295
732.4219	-54.8497
733.3984	-53.0421
734.375	-62.0896
735.3516	-56.7211
736.3281	-59.2285
737.3047	-55.4931
738.2813	-54.0392
739.2578	-68.2293
740.2344	-67.689
741.2109	-51.6767
742.1875	-65.0097
743.1641	-56.193
744.1406	-59.3292
745.1172	-58.8994
746.0938	-53.5235
747.0703	-65.0072
748.0469	-52.8776
749.0234	-53.5628
750	-54.1915
750.9766	-56.1685
751.9531	-75.4865
752.9297	-57.1852
753.9063	-60.2158
754.8828	-67.6645
755.8594	-56.9151
756.8359	-60.1814
757.8125	-53.5702
758.7891	-72.2619
759.7656	-73.1976
760.7422	-55.7731
761.7188	-59.8155
762.6953	-64.0445
763.6719	-57.4357
764.6484	-54.6778
765.625	-66.4169
766.6016	-56.0432
767.5781	-64.9876
768.5547	-64.7346
769.5313	-62.2149
770.5078	-54.5967
771.4844	-60.1519
772.4609	-52.3005
773.4375	-67.4434
774.4141	-61.9079
775.3906	-58.2683
776.3672	-59.6215
777.3438	-63.7056
778.3203	-67.3943
779.2969	-57.7574
780.2734	-58.9706
781.25	-58.2314
782.2266	-60.9771
783.2031	-65.0711
784.1797	-72.4412
785.1563	-56.9445
786.1328	-60.0144
787.1094	-56.8463
788.0859	-56.5958
789.0625	-51.242
790.0391	-50.962
791.0156	-66.0583
791.9922	-54.6065
792.9688	-55.9327
793.9453	-63.8456
794.9219	-50.5175
795.8984	-57.2908
796.875	-52.0622
797.8516	-64.3048
798.8281	-63.2832
799.8047	-61.2865
800.7813	-69.0447
801.7578	-64.381
802.7344	-51.5637
803.7109	-57.3547
804.6875	-50.2916
805.6641	-59.5944
806.6406	-58.9363
807.6172	-66.547
808.5938	-56.1316
809.5703	-64.8893
810.5469	-52.8039
811.5234	-60.1249
812.5	-52.5608
813.4766	-54.6262
814.4531	-74.2561
815.4297	-56.6351
816.4063	-52.7229
817.3828	-57.5487
818.3594	-56.1267
819.3359	-52.0573
820.3125	-50.0975
821.2891	-54.7662
822.2656	-57.7795
823.2422	-50.3358
824.2188	-58.3346
825.1953	-57.3596
826.1719	-59.366
827.1484	-53.6095
828.125	-58.0006
829.1016	-58.8036
830.0781	-65.5205
831.0547	-52.0279
832.0313	-69.5309
833.0078	-64.1354
833.9844	-55.0584
834.9609	-57.5487
835.9375	-63.5754
836.9141	-61.041
837.8906	-57.9318
838.8672	-63.5509
839.8438	-54.6679
840.8203	-60.2452
841.7969	-55.7485
842.7734	-57.2049
843.75	-58.0497
844.7266	-67.2936
845.7031	-55.6847
846.6797	-71.697
847.6563	-74.1308
848.6328	-61.8686
849.6094	-58.8945
850.5859	-70.4077
851.5625	-63.7768
852.5391	-58.0202
853.5156	-53.3565
854.4922	-55.3114
855.4688	-61.5272
856.4453	-60.7241
857.4219	-52.6124
858.3984	-54.8939
859.375	-57.227
860.3516	-62.2787
861.3281	-50.9792
862.3047	-63.5705
863.2813	-56.8488
864.2578	-62.0847
865.2344	-64.7174
866.2109	-63.1506
867.1875	-58.2118
868.1641	-56.7996
869.1406	-50.1147
870.1172	-55.0511
871.0938	-55.7166
872.0703	-57.2196
873.0469	-60.8027
874.0234	-51.4458
875	-60.3361
875.9766	-56.4951
876.9531	-50.9252
877.9297	-55.8099
878.9063	-55.8173
879.8828	-53.2779
880.8594	-56.4313
881.8359	-58.1725
882.8125	-60.9648
883.7891	-58.6293
884.7656	-58.3812
885.7422	-55.5447
886.7188	-78.1241
887.6953	-56.5491
888.6719	-58.7103
889.6484	-54.4174
890.625	-50.3972
891.6016	-49.5401
892.5781	-65.017
893.5547	-47.4034
894.5313	-71.81
895.5078	-68.4774
896.4844	-63.5484
897.4609	-61.3529
898.4375	-58.089
899.4141	-62.4187
900.3906	-52.1728
901.3672	-59.2211
902.3438	-56.0604
903.3203	-60.8617
904.2969	-60.4736
905.2734	-58.6956
906.25	-56.1513
907.2266	-58.8184
908.2031	-50.7975
909.1797	-59.0689
910.1563	-55.724
911.1328	-47.7399
912.1094	-53.5063
913.0859	-57.4676
914.0625	-54.2725
915.0391	-50.0091
916.0156	-53.2484
916.9922	-60.0291
917.9688	-56.2667
918.9453	-54.0712
919.9219	-54.9946
920.8984	-57.7722
921.875	-59.0419
922.8516	-58.5335
923.8281	-52.3103
924.8047	-67.2494
925.7813	-58.2118
926.7578	-54.3683
927.7344	-55.1493
928.7109	-68.9563
929.6875	-58.1676
930.6641	-61.5027
931.6406	-64.6216
932.6172	-57.3743
933.5938	-53.3221
934.5703	-69.5997
935.5469	-62.8559
936.5234	-54.5869
937.5	-66.3727
938.4766	-52.6738
939.4531	-55.5422
940.4297	-48.5945
941.4063	-57.6518
942.3828	-62.3303
943.3594	-60.0488
944.3359	-59.1868
945.3125	-55.8492
946.2891	-54.1522
947.2656	-54.6532
948.2422	-74.067
949.2188	-54.943
950.1953	-59.0836
951.1719	-63.6638
952.1484	-57.5511
953.125	-67.9936
954.1016	-56.0506
955.0781	-53.7249
956.0547	-55.945
957.0313	-61.3799
958.0078	-60.6235
958.9844	-57.7132
959.9609	-53.0274
960.9375	-53.494
961.9141	-60.0881
962.8906	-53.3958
963.8672	-60.3754
964.8438	-54.5009
965.8203	-67.2887
966.7969	-62.3671
967.7734	-63.6221
968.75	-65.4247
969.7266	-66.52
970.7031	-55.4317
971.6797	-59.1155
972.6563	-53.4375
973.6328	-62.5022
974.6094	-74.5901
975.5859	-56.2888
976.5625	-54.582
977.5391	-62.8951
978.5156	-64.349
979.4922	-54.2087
980.4688	-52.0009
981.4453	-65.211
982.4219	-71.0339
983.3984	-56.5811
984.375	-56.193
985.3516	-64.1182
986.3281	-64.0936
987.3047	-63.9929
988.2813	-53.2362
989.2578	-53.2902
990.2344	-59.5502
991.2109	-51.9591
992.1875	-53.6316
993.1641	-54.2382
994.1406	-55.2156
995.1172	-59.9014
996.0938	-53.5358
997.0703	-65.103
998.0469	-59.0394
999.0234	-53.9926
1000	-61.9545
1000.977	-63.6687
1001.953	-56.7063
1002.93	-61.1466
1003.906	-56.8119
1004.883	-67.1291
1005.859	-52.0549
1006.836	-62.4285
1007.813	-53.0299
1008.789	-55.9671
1009.766	-51.2764
1010.742	-58.9436
1011.719	-59.7786
1012.695	-52.3545
1013.672	-62.4162
1014.648	-65.0146
1015.625	-52.0058
1016.602	-68.7107
1017.578	-55.6896
1018.555	-54.8153
1019.531	-60.8543
1020.508	-57.4431
1021.484	-53.9287
1022.461	-53.607
1023.438	-56.2495
1024.414	-56.2201
1025.391	-51.3967
1026.367	-55.7215
1027.344	-58.6416
1028.32	-57.3596
1029.297	-49.9477
1030.273	-61.0336
1031.25	-56.419
1032.227	-61.4756
1033.203	-47.4845
1034.18	-59.312
1035.156	-55.6061
1036.133	-57.8557
1037.109	-62.2173
1038.086	-60.1028
1039.063	-60.4368
1040.039	-53.553
1041.016	-52.4626
1041.992	-55.6478
1042.969	-56.1341
1043.945	-74.3764
1044.922	-55.0682
1045.898	-51.5711
1046.875	-50.2891
1047.852	-62.2443
1048.828	-57.6838
1049.805	-57.6985
1050.781	-58.7349
1051.758	-58.617
1052.734	-58.9289
1053.711	-67.6792
1054.688	-54.5795
1055.664	-57.8336
1056.641	-63.2193
1057.617	-59.9235
1058.594	-55.3138
1059.57	-62.6496
1060.547	-51.5539
1061.523	-55.5987
1062.5	-53.774
1063.477	-58.8847
1064.453	-60.1151
1065.43	-58.1528
1066.406	-53.8943
1067.383	-60.7389
1068.359	-54.7367
1069.336	-59.4987
1070.313	-66.7582
1071.289	-49.7758
1072.266	-53.0029
1073.242	-53.44
1074.219	-50.881
1075.195	-56.0604
1076.172	-54.2627
1077.148	-55.5103
1078.125	-56.0113
1079.102	-57.9809
1080.078	-52.3054
1081.055	-60.5891
1082.031	-63.3004
1083.008	-59.2064
1083.984	-60.6185
1084.961	-62.3696
1085.938	-71.6037
1086.914	-56.279
1087.891	-60.3116
1088.867	-56.974
1089.844	-54.9037
1090.82	-58.531
1091.797	-61.7139
1092.773	-64.4964
1093.75	-55.6798
1094.727	-55.7755
1095.703	-61.1957
1096.68	-55.7657
1097.656	-53.4277
1098.633	-60.8764
1099.609	-53.855
1100.586	-55.972
1101.563	-58.4525
1102.539	-60.5129
1103.516	-59.2924
1104.492	-67.08
1105.469	-54.4936
1106.445	-78.5514
1107.422	-72.4927
1108.398	-57.6273
1109.375	-57.6248
1110.352	-61.7212
1111.328	-83.414
1112.305	-52.7646
1113.281	-59.3906
1114.258	-71.115
1115.234	-53.6733
1116.211	-65.9896
1117.188	-52.8015
1118.164	-51.8339
1119.141	-59.4913
1120.117	-51.3623
1121.094	-61.8735
1122.07	-50.822
1123.047	-59.9456
1124.023	-56.5811
1125	-59.3734
1125.977	-62.6348
1126.953	-69.3492
1127.93	-56.8488
1128.906	-55.5422
1129.883	-57.6494
1130.859	-71.6626
1131.836	-53.7372
1132.813	-64.1427
1133.789	-59.2604
1134.766	-57.0575
1135.742	-51.964
1136.719	-64.9532
1137.695	-66.2008
